,customer_id,name,email,membership_age,revenue,preferred_film_language,preferred_film_category,city_id,city,preferred_film_year
240,241,HEIDI_LARSON,HEIDI.LARSON@sakilacustomer.org,0 days 06:52:44.000000000,122.65999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",578,Xiangfan,00s
241,242,GLENDA_FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,0 days 06:52:44.000000000,140.68,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",422,Qinhuangdao,00s
242,243,LYDIA_BURKE,LYDIA.BURKE@sakilacustomer.org,0 days 06:52:44.000000000,82.75999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",454,San Miguel de Tucumn,00s
243,244,VIOLA_HANSON,VIOLA.HANSON@sakilacustomer.org,0 days 06:52:44.000000000,129.67999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",294,Lapu-Lapu,00s
244,245,COURTNEY_DAY,COURTNEY.DAY@sakilacustomer.org,0 days 06:52:44.000000000,132.67999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",553,Uijongbu,00s
245,246,MARIAN_MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,0 days 06:52:44.000000000,107.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",328,Maring,00s
246,247,STELLA_MORENO,STELLA.MORENO@sakilacustomer.org,0 days 06:52:44.000000000,104.77999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",124,Coacalco de Berriozbal,00s
247,248,CAROLINE_BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,0 days 06:52:44.000000000,50.85000000000001,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",520,Tallahassee,00s
248,249,DORA_MEDINA,DORA.MEDINA@sakilacustomer.org,0 days 06:52:44.000000000,107.76999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",535,Tianjin,00s
249,250,JO_FOWLER,JO.FOWLER@sakilacustomer.org,0 days 06:52:44.000000000,73.80000000000003,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",390,Oyo,00s
250,251,VICKIE_BREWER,VICKIE.BREWER@sakilacustomer.org,0 days 06:52:44.000000000,120.68999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",198,Halle/Saale,00s
251,252,MATTIE_HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,0 days 06:52:44.000000000,64.78,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",312,London,00s
252,253,TERRY_CARLSON,TERRY.CARLSON@sakilacustomer.org,0 days 06:52:44.000000000,127.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",312,London,00s
253,254,MAXINE_SILVA,MAXINE.SILVA@sakilacustomer.org,0 days 06:52:44.000000000,116.67999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",338,Miyakonojo,00s
254,255,IRMA_PEARSON,IRMA.PEARSON@sakilacustomer.org,0 days 06:52:44.000000000,70.82000000000001,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",413,Poos de Caldas,00s
255,256,MABEL_HOLLAND,MABEL.HOLLAND@sakilacustomer.org,0 days 06:52:44.000000000,112.69999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",192,Hagonoy,00s
256,257,MARSHA_DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,0 days 06:52:44.000000000,151.63000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",342,Monywa,00s
257,258,MYRTLE_FLEMING,MYRTLE.FLEMING@sakilacustomer.org,0 days 06:52:44.000000000,110.75999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",64,Beira,00s
258,259,LENA_JENSEN,LENA.JENSEN@sakilacustomer.org,0 days 06:52:44.000000000,170.67000000000004,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",460,Santiago de los Caballeros,00s
259,260,CHRISTY_VARGAS,CHRISTY.VARGAS@sakilacustomer.org,0 days 06:52:44.000000000,122.68999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",197,Halisahar,00s
260,261,DEANNA_BYRD,DEANNA.BYRD@sakilacustomer.org,0 days 06:52:44.000000000,107.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",136,Datong,00s
261,262,PATSY_DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,0 days 06:52:44.000000000,119.71999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",548,Tuguegarao,00s
262,263,HILDA_HOPKINS,HILDA.HOPKINS@sakilacustomer.org,0 days 06:52:44.000000000,122.70999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",414,Portoviejo,00s
263,264,GWENDOLYN_MAY,GWENDOLYN.MAY@sakilacustomer.org,0 days 06:52:44.000000000,98.74999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",323,Mandaluyong,00s
264,265,JENNIE_TERRY,JENNIE.TERRY@sakilacustomer.org,0 days 06:52:44.000000000,133.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",203,Higashiosaka,00s
265,266,NORA_HERRERA,NORA.HERRERA@sakilacustomer.org,0 days 06:52:44.000000000,118.71999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",378,Olomouc,00s
266,267,MARGIE_WADE,MARGIE.WADE@sakilacustomer.org,0 days 06:52:44.000000000,159.64,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",447,Salzburg,00s
267,268,NINA_SOTO,NINA.SOTO@sakilacustomer.org,0 days 06:52:44.000000000,123.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",298,Lengshuijiang,00s
268,269,CASSANDRA_WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,0 days 06:52:44.000000000,129.69999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",395,Palghat (Palakkad),00s
269,270,LEAH_CURTIS,LEAH.CURTIS@sakilacustomer.org,0 days 06:52:44.000000000,104.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",446,Salinas,00s
270,271,PENNY_NEAL,PENNY.NEAL@sakilacustomer.org,0 days 06:52:44.000000000,68.82000000000001,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",255,Kalisz,00s
271,272,KAY_CALDWELL,KAY.CALDWELL@sakilacustomer.org,0 days 06:52:43.000000000,98.79999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",283,Kumbakonam,00s
272,273,PRISCILLA_LOWE,PRISCILLA.LOWE@sakilacustomer.org,0 days 06:52:43.000000000,157.65,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",584,Yantai,00s
273,274,NAOMI_JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,0 days 06:52:43.000000000,152.65,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",445,Salamanca,00s
274,275,CAROLE_BARNETT,CAROLE.BARNETT@sakilacustomer.org,0 days 06:52:43.000000000,108.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",263,Karnal,00s
275,276,BRANDY_GRAVES,BRANDY.GRAVES@sakilacustomer.org,0 days 06:52:43.000000000,122.71999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",404,Peoria,00s
276,277,OLGA_JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,0 days 06:52:43.000000000,144.67999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",573,Warren,00s
277,278,BILLIE_HORTON,BILLIE.HORTON@sakilacustomer.org,0 days 06:52:43.000000000,88.73999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",374,Ogbomosho,00s
278,279,DIANNE_SHELTON,DIANNE.SHELTON@sakilacustomer.org,0 days 06:52:43.000000000,135.68999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",222,Inegl,00s
279,280,TRACEY_BARRETT,TRACEY.BARRETT@sakilacustomer.org,0 days 06:52:43.000000000,118.72999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",514,Tabriz,00s
280,281,LEONA_OBRIEN,LEONA.OBRIEN@sakilacustomer.org,0 days 06:52:43.000000000,50.860000000000014,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",389,Owo,00s
281,282,JENNY_CASTRO,JENNY.CASTRO@sakilacustomer.org,0 days 06:52:43.000000000,103.72999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",175,Fuzhou,00s
282,283,FELICIA_SUTTON,FELICIA.SUTTON@sakilacustomer.org,0 days 06:52:43.000000000,86.72,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",411,Ponce,00s
283,284,SONIA_GREGORY,SONIA.GREGORY@sakilacustomer.org,0 days 06:52:43.000000000,126.71999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",277,Korla,00s
284,285,MIRIAM_MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,0 days 06:52:43.000000000,135.73999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",69,Benin City,00s
285,286,VELMA_LUCAS,VELMA.LUCAS@sakilacustomer.org,0 days 06:52:43.000000000,117.72999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",386,Otsu,00s
286,287,BECKY_MILES,BECKY.MILES@sakilacustomer.org,0 days 06:52:43.000000000,115.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",152,Effon-Alaiye,00s
287,288,BOBBIE_CRAIG,BOBBIE.CRAIG@sakilacustomer.org,0 days 06:52:43.000000000,80.75999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",522,Tambaram,00s
288,289,VIOLET_RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,0 days 06:52:43.000000000,142.7,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",563,Valle de Santiago,00s
289,290,KRISTINA_CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,0 days 06:52:43.000000000,109.71999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",279,Kowloon and New Kowloon,00s
290,291,TONI_HOLT,TONI.HOLT@sakilacustomer.org,0 days 06:52:43.000000000,95.77,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",562,Valle de la Pascua,00s
291,292,MISTY_LAMBERT,MISTY.LAMBERT@sakilacustomer.org,0 days 06:52:43.000000000,118.72999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",433,Roanoke,00s
292,293,MAE_FLETCHER,MAE.FLETCHER@sakilacustomer.org,0 days 06:52:43.000000000,158.69,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",470,Sharja,00s
293,294,SHELLY_WATTS,SHELLY.WATTS@sakilacustomer.org,0 days 06:52:43.000000000,113.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",146,Donostia-San Sebastin,00s
294,295,DAISY_BATES,DAISY.BATES@sakilacustomer.org,0 days 06:52:43.000000000,162.62000000000003,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",140,Dayton,00s
295,296,RAMONA_HALE,RAMONA.HALE@sakilacustomer.org,0 days 06:52:43.000000000,129.69999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",274,Kolpino,00s
296,297,SHERRI_RHODES,SHERRI.RHODES@sakilacustomer.org,0 days 06:52:43.000000000,128.66999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",400,Patiala,00s
297,298,ERIKA_PENA,ERIKA.PENA@sakilacustomer.org,0 days 06:52:43.000000000,101.73999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",9,Ahmadnagar,00s
298,299,JAMES_GANNON,JAMES.GANNON@sakilacustomer.org,0 days 06:52:43.000000000,131.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",387,Oulu,00s
299,300,JOHN_FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,0 days 06:52:43.000000000,137.68999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",205,Hiroshima,00s
300,301,ROBERT_BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,0 days 06:52:43.000000000,92.78999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",398,Parbhani,00s
301,302,MICHAEL_SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,0 days 06:52:43.000000000,127.70999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",254,Kaliningrad,00s
302,303,WILLIAM_SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,0 days 06:52:43.000000000,100.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",536,Tiefa,00s
303,304,DAVID_ROYAL,DAVID.ROYAL@sakilacustomer.org,0 days 06:52:43.000000000,115.73999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",455,Sanaa,00s
304,305,RICHARD_MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,0 days 06:52:43.000000000,109.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",99,Callao,00s
305,306,CHARLES_KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,0 days 06:52:43.000000000,138.67999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",33,Arlington,00s
306,307,JOSEPH_JOY,JOSEPH.JOY@sakilacustomer.org,0 days 06:52:43.000000000,134.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",507,Sungai Petani,00s
307,308,THOMAS_GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,0 days 06:52:43.000000000,105.74999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",25,Angra dos Reis,00s
308,309,CHRISTOPHER_GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,0 days 06:52:43.000000000,147.68999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",262,Kansas City,00s
309,310,DANIEL_CABRAL,DANIEL.CABRAL@sakilacustomer.org,0 days 06:52:43.000000000,97.79999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",91,Brescia,00s
310,311,PAUL_TROUT,PAUL.TROUT@sakilacustomer.org,0 days 06:52:43.000000000,120.76999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",215,Ibirit,00s
311,312,MARK_RINEHART,MARK.RINEHART@sakilacustomer.org,0 days 06:52:43.000000000,104.73999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",286,Kursk,00s
312,313,DONALD_MAHON,DONALD.MAHON@sakilacustomer.org,0 days 06:52:43.000000000,89.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",515,Tabuk,00s
313,314,GEORGE_LINTON,GEORGE.LINTON@sakilacustomer.org,0 days 06:52:43.000000000,131.66999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",166,Ezhou,00s
314,315,KENNETH_GOODEN,KENNETH.GOODEN@sakilacustomer.org,0 days 06:52:43.000000000,84.82999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",490,Sorocaba,00s
315,316,STEVEN_CURLEY,STEVEN.CURLEY@sakilacustomer.org,0 days 06:52:43.000000000,132.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",57,Bat Yam,00s
316,317,EDWARD_BAUGH,EDWARD.BAUGH@sakilacustomer.org,0 days 06:52:43.000000000,114.71999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",336,Miraj,00s
317,318,BRIAN_WYMAN,BRIAN.WYMAN@sakilacustomer.org,0 days 06:52:43.000000000,52.88000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",545,Trshavn,00s
318,319,RONALD_WEINER,RONALD.WEINER@sakilacustomer.org,0 days 06:52:43.000000000,132.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",97,Bydgoszcz,00s
319,320,ANTHONY_SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,0 days 06:52:43.000000000,71.8,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",451,San Felipe del Progreso,00s
320,321,KEVIN_SCHULER,KEVIN.SCHULER@sakilacustomer.org,0 days 06:52:43.000000000,116.77999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",516,Tafuna,00s
321,322,JASON_MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,0 days 06:52:43.000000000,128.71999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",81,Birgunj,00s
322,323,MATTHEW_MAHAN,MATTHEW.MAHAN@sakilacustomer.org,0 days 06:52:43.000000000,114.68999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",45,Baha Blanca,00s
323,324,GARY_COY,GARY.COY@sakilacustomer.org,0 days 06:52:43.000000000,103.74999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",130,Cuautla,00s
324,325,TIMOTHY_BUNN,TIMOTHY.BUNN@sakilacustomer.org,0 days 06:52:43.000000000,91.77999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",591,Yuzhou,00s
325,326,JOSE_ANDREW,JOSE.ANDREW@sakilacustomer.org,0 days 06:52:43.000000000,96.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",89,Braslia,00s
326,327,LARRY_THRASHER,LARRY.THRASHER@sakilacustomer.org,0 days 06:52:43.000000000,112.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",269,Kingstown,00s
327,328,JEFFREY_SPEAR,JEFFREY.SPEAR@sakilacustomer.org,0 days 06:52:43.000000000,90.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",5,Adana,00s
328,329,FRANK_WAGGONER,FRANK.WAGGONER@sakilacustomer.org,0 days 06:52:43.000000000,127.67999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",119,Ciparay,00s
329,330,SCOTT_SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,0 days 06:52:43.000000000,94.74999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",234,Jamalpur,00s
330,331,ERIC_ROBERT,ERIC.ROBERT@sakilacustomer.org,0 days 06:52:43.000000000,122.72999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",42,Aurora,00s
331,332,STEPHEN_QUALLS,STEPHEN.QUALLS@sakilacustomer.org,0 days 06:52:43.000000000,118.71999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",42,Aurora,00s
332,333,ANDREW_PURDY,ANDREW.PURDY@sakilacustomer.org,0 days 06:52:43.000000000,109.72999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",457,Santa F,00s
333,334,RAYMOND_MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,0 days 06:52:43.000000000,135.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",143,Dhaka,00s
334,335,GREGORY_MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,0 days 06:52:43.000000000,78.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",48,Baku,00s
335,336,JOSHUA_MARK,JOSHUA.MARK@sakilacustomer.org,0 days 06:52:43.000000000,119.69999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",505,Sumqayit,00s
336,337,JERRY_JORDON,JERRY.JORDON@sakilacustomer.org,0 days 06:52:43.000000000,143.70999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",492,Sousse,00s
337,338,DENNIS_GILMAN,DENNIS.GILMAN@sakilacustomer.org,0 days 06:52:43.000000000,114.71999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",427,Rampur,00s
338,339,WALTER_PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,0 days 06:52:43.000000000,127.69999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",382,Onomichi,00s
339,340,PATRICK_NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,0 days 06:52:43.000000000,119.68999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",392,Paarl,00s
340,341,PETER_MENARD,PETER.MENARD@sakilacustomer.org,0 days 06:52:43.000000000,106.76999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",581,Xinxiang,00s
341,342,HAROLD_MARTINO,HAROLD.MARTINO@sakilacustomer.org,0 days 06:52:43.000000000,130.67999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",201,Hanoi,00s
342,343,DOUGLAS_GRAF,DOUGLAS.GRAF@sakilacustomer.org,0 days 06:52:43.000000000,114.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",151,Ede,00s
343,344,HENRY_BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,0 days 06:52:43.000000000,73.82,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",84,Boa Vista,00s
344,345,CARL_ARTIS,CARL.ARTIS@sakilacustomer.org,0 days 06:52:43.000000000,106.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",335,Mexicali,00s
345,346,ARTHUR_SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,0 days 06:52:43.000000000,155.68,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",370,Nukualofa,00s
346,347,RYAN_SALISBURY,RYAN.SALISBURY@sakilacustomer.org,0 days 06:52:43.000000000,142.7,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",453,San Lorenzo,00s
347,348,ROGER_QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,0 days 06:52:43.000000000,146.64,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",320,Maikop,00s
348,349,JOE_GILLILAND,JOE.GILLILAND@sakilacustomer.org,0 days 06:52:43.000000000,138.70999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",137,Daugavpils,00s
349,350,JUAN_FRALEY,JUAN.FRALEY@sakilacustomer.org,0 days 06:52:43.000000000,73.77,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",209,Hsichuh,00s
350,351,JACK_FOUST,JACK.FOUST@sakilacustomer.org,0 days 06:52:43.000000000,89.75999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",221,Imus,00s
351,352,ALBERT_CROUSE,ALBERT.CROUSE@sakilacustomer.org,0 days 06:52:43.000000000,99.76999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",531,Teboksary,00s
352,353,JONATHAN_SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,0 days 06:52:43.000000000,72.82000000000001,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",597,Zeleznogorsk,00s
353,354,JUSTIN_NGO,JUSTIN.NGO@sakilacustomer.org,0 days 06:52:43.000000000,129.63999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",52,Bamenda,00s
354,355,TERRY_GRISSOM,TERRY.GRISSOM@sakilacustomer.org,0 days 06:52:43.000000000,72.80000000000001,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",393,Pachuca de Soto,00s
355,356,GERALD_FULTZ,GERALD.FULTZ@sakilacustomer.org,0 days 06:52:43.000000000,121.69999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",461,Santo Andr,00s
356,357,KEITH_RICO,KEITH.RICO@sakilacustomer.org,0 days 06:52:43.000000000,89.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",331,Matsue,00s
357,358,SAMUEL_MARLOW,SAMUEL.MARLOW@sakilacustomer.org,0 days 06:52:43.000000000,80.79000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",464,Satna,00s
358,359,WILLIE_MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,0 days 06:52:43.000000000,101.74999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",90,Bratislava,00s
359,360,RALPH_MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,0 days 06:52:43.000000000,150.66,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",429,Ranchi,00s
